B1F,中央監視室,Office,中央監視室,4.8,6.8,12.5,85,0.91753,0.6,埋込下面ルーバー,Null,94,18,19.9059,13.7, , , , ,　,　,1,8760,86797.1635,144661.9392,99561.9552,0.87179
4F,機械室2,Office,機械室,4,3.6,7,25.2,0.59434,0.5,直付富士型,Null,48,2,3.8095,4.9, , , , ,　,　,1,200,93.696,187.392,241.033,0.38873
4F,階段室S,Office,廊下,4,3.2,7,22.4,0.54902,0.5,Null,Null,179.2,1,8,8, , , , ,　,　,1,3133,2739.796,5479.5919,5479.5919,0.5
5F,5F事務室,Office,事務室,2.6,37,17,623,4.4801,1.1,埋込下面ルーバー,Null,94,120,18.1059,16.3,事(6.4m),減光, ,昼両VB有,　,　,0.67688,3133,256815.0503,233468.2275,310517.3446,0.82706
5F,5FEVホール,Office,ロビー,2.4,11,3.4,37.4,1.0822,0.7,ﾀﾞｳﾝﾗｲﾄ,Null,48,12,15.4011,17.9, , , , ,　,　,1,3133,12329.0819,17612.9741,20470.8014,0.60228
5F,廊下,Office,廊下,2.4,0,0,88.6,0.69645,0.5,ﾀﾞｳﾝﾗｲﾄ,Null,48,25,13.544,8, ,減光, , ,　,　,0.95,3133,17429.5056,34859.0112,21673.7431,0.80418
5F,階段室N,Office,廊下,4,3.2,7,22.4,0.54902,0.5,Null,Null,179.2,1,8,8, , , , ,　,　,1,3133,2739.796,5479.5919,5479.5919,0.5
5F,乗降ロビー,Office,ロビー,2.4,2.6,4.3,11.2,0.67512,0.5,Null,Null,123.2,1,11,17.9, , , , ,　,　,1,3133,1883.6097,3767.2195,6130.2935,0.30726
5F,DS,Office,機械室,4,1,7,7,0.21875,0.5,直付富士型,Null,22,2,6.2857,4.9, , , , ,　,　,1,200,42.944,85.888,66.9536,0.6414
5F,機械室1,Office,機械室,4,3.2,7,22.4,0.54902,0.5,直付富士型,Null,48,2,4.2857,4.9, , , , ,　,　,1,200,93.696,187.392,214.2515,0.43732
5F,PS1,Office,機械室,4,1.2,2.8,3.4,0.21,0.5,直付富士型,Null,22,1,6.4706,4.9, , , , ,　,　,1,200,21.472,42.944,32.5203,0.66026
5F,男子便所,Office,便所,2.4,2.8,5.8,16.2,0.78682,0.6,ﾀﾞｳﾝﾗｲﾄ,Null,48,6,17.7778,12,廊下(点滅), , , ,　,　,0.7,3133,3698.7246,6164.5409,5944.3788,0.66975
,,,,,,,,,,流元灯(ｶﾊﾞｰ付）,Null,22,1,1.358,,廊下(点滅), , , ,　,　,0.7,,282.5415,470.9024,,
5F,EPS,Office,電気室,4,6.1,1,6.1,0.21479,0.5,直付富士型,Null,22,2,7.2131,4.9, , , , ,　,　,1,200,42.944,85.888,58.3453,0.73603
5F,アラーム弁室,Office,機械室,4,1.9,1,1.9,0.16379,0.5,直付富士型,Null,22,1,11.5789,4.9, , , , ,　,　,1,200,21.472,42.944,18.1731,1.1815
5F,PS2,Office,機械室,4,1.2,2.8,3.4,0.21,0.5,直付富士型,Null,22,1,6.4706,4.9, , , , ,　,　,1,200,21.472,42.944,32.5203,0.66026
5F,女子便所,Office,便所,2.4,2.8,5.8,16.2,0.78682,0.6,ﾀﾞｳﾝﾗｲﾄ,Null,48,6,17.7778,12,廊下(点滅), , , ,　,　,0.7,3133,3698.7246,6164.5409,5944.3788,0.66975
,,,,,,,,,,流元灯(ｶﾊﾞｰ付）,Null,22,1,1.358,,廊下(点滅), , , ,　,　,0.7,,282.5415,470.9024,,
5F,多目的便所,Office,便所,2.4,2,2,4,0.41667,0.5,ﾀﾞｳﾝﾗｲﾄ,Null,48,2,24,12,廊下(点滅), , , ,　,　,0.7,3133,1027.4235,2054.847,1467.7478,0.86042
,,,,,,,,,,流元灯(ｶﾊﾞｰ付）,Null,22,1,5.5,,廊下(点滅), , , ,　,　,0.7,,235.4512,470.9024,,
5F,湯沸コーナー,Office,湯沸室等,2.4,2.2,3.2,7,0.54321,0.5,直付富士型,Null,48,1,6.8571,6.6,廊下(点滅), , , ,　,　,0.7,1000,163.968,327.936,450.912,0.5303
,,,,,,,,,,流元灯(ｶﾊﾞｰ付）,Null,22,1,3.1429,,廊下(点滅), , , ,　,　,0.7,,75.152,150.304,,
5F,倉庫2,Office,更衣室,2.4,0,0,6.6,0.31827,0.5,直付富士型,Null,95,1,14.3939,6.6, , , , ,　,　,1,3133,1452.4588,2904.9176,1331.9812,1.0904
5F,機械室2,Office,機械室,4,3.6,7,25.2,0.59434,0.5,直付富士型,Null,48,2,3.8095,4.9, , , , ,　,　,1,200,93.696,187.392,241.033,0.38873
5F,階段室S,Office,廊下,4,3.2,7,22.4,0.54902,0.5,Null,Null,179.2,1,8,8, , , , ,　,　,1,3133,2739.796,5479.5919,5479.5919,0.5
6F,6F事務室,Office,事務室,2.6,37,17,623,4.4801,1.1,埋込下面ルーバー,Null,94,120,18.1059,16.3,事(6.4m),減光, ,昼両VB有,　,　,0.67688,3133,256815.0503,233468.2275,310517.3446,0.82706
6F,6FEVホール,Office,ロビー,2.4,11,3.4,37.4,1.0822,0.7,ﾀﾞｳﾝﾗｲﾄ,Null,48,12,15.4011,17.9, , , , ,　,　,1,3133,12329.0819,17612.9741,20470.8014,0.60228
6F,廊下,Office,廊下,2.4,0,0,88.6,0.69645,0.5,ﾀﾞｳﾝﾗｲﾄ,Null,48,25,13.544,8, ,減光, , ,　,　,0.95,3133,17429.5056,34859.0112,21673.7431,0.80418
6F,階段室N,Office,廊下,4,3.2,7,22.4,0.54902,0.5,Null,Null,179.2,1,8,8, , , , ,　,　,1,3133,2739.796,5479.5919,5479.5919,0.5
6F,乗降ロビー,Office,ロビー,2.4,2.6,4.3,11.2,0.67512,0.5,Null,Null,123.2,1,11,17.9, , , , ,　,　,1,3133,1883.6097,3767.2195,6130.2935,0.30726
6F,DS,Office,機械室,4,1,7,7,0.21875,0.5,直付富士型,Null,22,2,6.2857,4.9, , , , ,　,　,1,200,42.944,85.888,66.9536,0.6414
6F,機械室1,Office,機械室,4,3.2,7,22.4,0.54902,0.5,直付富士型,Null,48,2,4.2857,4.9, , , , ,　,　,1,200,93.696,187.392,214.2515,0.43732
6F,PS1,Office,機械室,4,1.2,2.8,3.4,0.21,0.5,直付富士型,Null,22,1,6.4706,4.9, , , , ,　,　,1,200,21.472,42.944,32.5203,0.66026
6F,男子便所,Office,便所,2.4,2.8,5.8,16.2,0.78682,0.6,ﾀﾞｳﾝﾗｲﾄ,Null,48,6,17.7778,12,廊下(点滅), , , ,　,　,0.7,3133,3698.7246,6164.5409,5944.3788,0.66975
,,,,,,,,,,流元灯(ｶﾊﾞｰ付）,Null,22,1,1.358,,廊下(点滅), , , ,　,　,0.7,,282.5415,470.9024,,
6F,EPS,Office,電気室,4,6.1,1,6.1,0.21479,0.5,直付富士型,Null,22,2,7.2131,4.9, , , , ,　,　,1,200,42.944,85.888,58.3453,0.73603
6F,アラーム弁室,Office,機械室,4,1.9,1,1.9,0.16379,0.5,直付富士型,Null,22,1,11.5789,4.9, , , , ,　,　,1,200,21.472,42.944,18.1731,1.1815
6F,PS2,Office,機械室,4,1.2,2.8,3.4,0.21,0.5,直付富士型,Null,22,1,6.4706,4.9, , , , ,　,　,1,200,21.472,42.944,32.5203,0.66026
6F,女子便所,Office,便所,2.4,2.8,5.8,16.2,0.78682,0.6,ﾀﾞｳﾝﾗｲﾄ,Null,48,6,17.7778,12,廊下(点滅), , , ,　,　,0.7,3133,3698.7246,6164.5409,5944.3788,0.66975
,,,,,,,,,,流元灯(ｶﾊﾞｰ付）,Null,22,1,1.358,,廊下(点滅), , , ,　,　,0.7,,282.5415,470.9024,,
6F,多目的便所,Office,便所,2.4,2,2,4,0.41667,0.5,ﾀﾞｳﾝﾗｲﾄ,Null,48,2,24,12,廊下(点滅), , , ,　,　,0.7,3133,1027.4235,2054.847,1467.7478,0.86042
,,,,,,,,,,流元灯(ｶﾊﾞｰ付）,Null,22,1,5.5,,廊下(点滅), , , ,　,　,0.7,,235.4512,470.9024,,
6F,湯沸コーナー,Office,湯沸室等,2.4,2.2,3.2,7,0.54321,0.5,直付富士型,Null,48,1,6.8571,6.6,廊下(点滅), , , ,　,　,0.7,1000,163.968,327.936,450.912,0.5303
,,,,,,,,,,流元灯(ｶﾊﾞｰ付）,Null,22,1,3.1429,,廊下(点滅), , , ,　,　,0.7,,75.152,150.304,,
6F,倉庫2,Office,更衣室,2.4,0,0,6.6,0.31827,0.5,直付富士型,Null,95,1,14.3939,6.6, , , , ,　,　,1,3133,1452.4588,2904.9176,1331.9812,1.0904
6F,機械室2,Office,機械室,4,3.6,7,25.2,0.59434,0.5,直付富士型,Null,48,2,3.8095,4.9, , , , ,　,　,1,200,93.696,187.392,241.033,0.38873
6F,階段室S,Office,廊下,4,3.2,7,22.4,0.54902,0.5,Null,Null,179.2,1,8,8, , , , ,　,　,1,3133,2739.796,5479.5919,5479.5919,0.5
7F,7F事務室,Office,事務室,2.6,37,17,623,4.4801,1.1,埋込下面ルーバー,Null,94,120,18.1059,16.3,事(6.4m),減光, ,昼両VB有,　,　,0.67688,3133,256815.0503,233468.2275,310517.3446,0.82706
7F,7FEVホール,Office,ロビー,2.4,11,3.4,37.4,1.0822,0.7,ﾀﾞｳﾝﾗｲﾄ,Null,48,12,15.4011,17.9, , , , ,　,　,1,3133,12329.0819,17612.9741,20470.8014,0.60228
7F,廊下,Office,廊下,2.4,0,0,88.6,0.69645,0.5,ﾀﾞｳﾝﾗｲﾄ,Null,48,25,13.544,8, ,減光, , ,　,　,0.95,3133,17429.5056,34859.0112,21673.7431,0.80418
7F,階段室N,Office,廊下,4,3.2,7,22.4,0.54902,0.5,Null,Null,179.2,1,8,8, , , , ,　,　,1,3133,2739.796,5479.5919,5479.5919,0.5
7F,乗降ロビー,Office,ロビー,2.4,2.6,4.3,11.2,0.67512,0.5,Null,Null,123.2,1,11,17.9, , , , ,　,　,1,3133,1883.6097,3767.2195,6130.2935,0.30726
7F,DS,Office,機械室,4,1,7,7,0.21875,0.5,直付富士型,Null,22,2,6.2857,4.9, , , , ,　,　,1,200,42.944,85.888,66.9536,0.6414
7F,機械室1,Office,機械室,3.8,3.2,7,22.4,0.57792,0.5,直付富士型,Null,48,2,4.2857,4.9, , , , ,　,　,1,200,93.696,187.392,214.2515,0.43732
7F,PS1,Office,機械室,4,1.2,2.8,3.4,0.21,0.5,直付富士型,Null,22,1,6.4706,4.9, , , , ,　,　,1,200,21.472,42.944,32.5203,0.66026
7F,男子便所,Office,便所,2.4,2.8,5.8,16.2,0.78682,0.6,ﾀﾞｳﾝﾗｲﾄ,Null,48,6,17.7778,12,廊下(点滅), , , ,　,　,0.7,3133,3698.7246,6164.5409,5944.3788,0.66975
,,,,,,,,,,流元灯(ｶﾊﾞｰ付）,Null,22,1,1.358,,廊下(点滅), , , ,　,　,0.7,,282.5415,470.9024,,
7F,EPS,Office,電気室,4,6.1,1,6.1,0.21479,0.5,直付富士型,Null,22,2,7.2131,4.9, , , , ,　,　,1,200,42.944,85.888,58.3453,0.73603
7F,アラーム弁室,Office,機械室,4,1.9,1,1.9,0.16379,0.5,直付富士型,Null,22,1,11.5789,4.9, , , , ,　,　,1,200,21.472,42.944,18.1731,1.1815
7F,PS2,Office,機械室,4,1.2,2.8,3.4,0.21,0.5,直付富士型,Null,22,1,6.4706,4.9, , , , ,　,　,1,200,21.472,42.944,32.5203,0.66026
7F,女子便所,Office,便所,2.4,2.8,5.8,16.2,0.78682,0.6,ﾀﾞｳﾝﾗｲﾄ,Null,48,6,17.7778,12,廊下(点滅), , , ,　,　,0.7,3133,3698.7246,6164.5409,5944.3788,0.66975
,,,,,,,,,,流元灯(ｶﾊﾞｰ付）,Null,22,1,1.358,,廊下(点滅), , , ,　,　,0.7,,282.5415,470.9024,,
7F,多目的便所,Office,便所,2.4,2,2,4,0.41667,0.5,ﾀﾞｳﾝﾗｲﾄ,Null,48,2,24,12,廊下(点滅), , , ,　,　,0.7,3133,1027.4235,2054.847,1467.7478,0.86042
,,,,,,,,,,流元灯(ｶﾊﾞｰ付）,Null,22,1,5.5,,廊下(点滅), , , ,　,　,0.7,,235.4512,470.9024,,
7F,湯沸コーナー,Office,湯沸室等,2.4,2.2,3.2,7,0.54321,0.5,直付富士型,Null,48,1,6.8571,6.6,廊下(点滅), , , ,　,　,0.7,1000,163.968,327.936,450.912,0.5303
,,,,,,,,,,流元灯(ｶﾊﾞｰ付）,Null,22,1,3.1429,,廊下(点滅), , , ,　,　,0.7,,75.152,150.304,,
7F,倉庫2,Office,更衣室,2.4,0,0,6.6,0.31827,0.5,直付富士型,Null,95,1,14.3939,6.6, , , , ,　,　,1,3133,1452.4588,2904.9176,1331.9812,1.0904
7F,機械室2,Office,機械室,4,3.6,7,25.2,0.59434,0.5,直付富士型,Null,48,2,3.8095,4.9, , , , ,　,　,1,200,93.696,187.392,241.033,0.38873
7F,階段室S,Office,廊下,4,3.2,7,22.4,0.54902,0.5,Null,Null,179.2,1,8,8, , , , ,　,　,1,3133,2739.796,5479.5919,5479.5919,0.5
8F,8F事務室,Office,事務室,2.6,29.3,17,495.1,4.1377,1,埋込下面ルーバー,Null,94,96,18.2266,16.3,事(6.4m),減光, ,昼両VB有,　,　,0.67688,3133,186774.582,186774.582,246769.0808,0.75688
8F,セミナールーム,Office,会議室,2.6,7.7,17,127.9,2.0383,0.9,埋込下面ルーバー,Null,94,24,17.6388,10.9,事(6.4m),減光, ,昼両VB有,　,　,0.67688,2169,29093.733,32326.37,29512.528,0.98581
8F,8FEVホール,Office,ロビー,2.4,11,3.4,37.4,1.0822,0.7,ﾀﾞｳﾝﾗｲﾄ,Null,48,12,15.4011,17.9, , , , ,　,　,1,3133,12329.0819,17612.9741,20470.8014,0.60228
8F,廊下,Office,廊下,2.4,0,0,88.6,0.69645,0.5,ﾀﾞｳﾝﾗｲﾄ,Null,48,25,13.544,8, ,減光, , ,　,　,0.95,3133,17429.5056,34859.0112,21673.7431,0.80418
8F,階段室N,Office,廊下,4,3.2,7,22.4,0.54902,0.5,Null,Null,179.2,1,8,8, , , , ,　,　,1,3133,2739.796,5479.5919,5479.5919,0.5
8F,乗降ロビー,Office,ロビー,2.4,2.6,4.3,11.2,0.67512,0.5,Null,Null,123.2,1,11,17.9, , , , ,　,　,1,3133,1883.6097,3767.2195,6130.2935,0.30726
8F,DS,Office,機械室,4,1,7,7,0.21875,0.5,直付富士型,Null,22,2,6.2857,4.9, , , , ,　,　,1,200,42.944,85.888,66.9536,0.6414
8F,機械室1,Office,機械室,4,3.2,7,22.4,0.54902,0.5,直付富士型,Null,48,2,4.2857,4.9, , , , ,　,　,1,200,93.696,187.392,214.2515,0.43732
8F,PS1,Office,機械室,4,1.2,2.8,3.4,0.21,0.5,直付富士型,Null,22,1,6.4706,4.9, , , , ,　,　,1,200,21.472,42.944,32.5203,0.66026
8F,男子便所,Office,便所,2.4,2.8,5.8,16.2,0.78682,0.6,ﾀﾞｳﾝﾗｲﾄ,Null,48,6,17.7778,12,廊下(点滅), , , ,　,　,0.7,3133,3698.7246,6164.5409,5944.3788,0.66975
,,,,,,,,,,流元灯(ｶﾊﾞｰ付）,Null,22,1,1.358,,廊下(点滅), , , ,　,　,0.7,,282.5415,470.9024,,
8F,EPS,Office,電気室,4,6.1,1,6.1,0.21479,0.5,直付富士型,Null,22,2,7.2131,4.9, , , , ,　,　,1,200,42.944,85.888,58.3453,0.73603
8F,アラーム弁室,Office,機械室,4,1.9,1,1.9,0.16379,0.5,直付富士型,Null,22,1,11.5789,4.9, , , , ,　,　,1,200,21.472,42.944,18.1731,1.1815
8F,PS2,Office,機械室,4,1.2,2.8,3.4,0.21,0.5,直付富士型,Null,22,1,6.4706,4.9, , , , ,　,　,1,200,21.472,42.944,32.5203,0.66026
8F,女子便所,Office,便所,2.4,2.8,5.8,16.2,0.78682,0.6,ﾀﾞｳﾝﾗｲﾄ,Null,48,6,17.7778,12,廊下(点滅), , , ,　,　,0.7,3133,3698.7246,6164.5409,5944.3788,0.66975
,,,,,,,,,,流元灯(ｶﾊﾞｰ付）,Null,22,1,1.358,,廊下(点滅), , , ,　,　,0.7,,282.5415,470.9024,,
8F,多目的便所,Office,便所,2.4,2,2,4,0.41667,0.5,ﾀﾞｳﾝﾗｲﾄ,Null,48,2,24,12,廊下(点滅), , , ,　,　,0.7,3133,1027.4235,2054.847,1467.7478,0.86042
,,,,,,,,,,流元灯(ｶﾊﾞｰ付）,Null,22,1,5.5,,廊下(点滅), , , ,　,　,0.7,,235.4512,470.9024,,
8F,湯沸コーナー,Office,湯沸室等,2.4,2.2,3.2,7,0.54321,0.5,直付富士型,Null,48,1,6.8571,6.6,廊下(点滅), , , ,　,　,0.7,1000,163.968,327.936,450.912,0.5303
,,,,,,,,,,流元灯(ｶﾊﾞｰ付）,Null,22,1,3.1429,,廊下(点滅), , , ,　,　,0.7,,75.152,150.304,,
8F,倉庫2,Office,更衣室,2.4,0,0,6.6,0.31827,0.5,直付富士型,Null,95,1,14.3939,6.6, , , , ,　,　,1,3133,1452.4588,2904.9176,1331.9812,1.0904
8F,機械室2,Office,機械室,4,3.6,7,25.2,0.59434,0.5,直付富士型,Null,48,2,3.8095,4.9, , , , ,　,　,1,200,93.696,187.392,241.033,0.38873
8F,階段室S,Office,廊下,4,3.2,7,22.4,0.54902,0.5,Null,Null,179.2,1,8,8, , , , ,　,　,1,3133,2739.796,5479.5919,5479.5919,0.5
9F,9F食堂,Office,社員食堂,2.6,0,0,520.4,4.701,1.1,埋込下面ルーバー,Null,94,100,18.063,20,事(6.4m),減光, ,昼両VB有,　,　,0.67688,723,49387.5097,44897.7361,73443.8438,0.67245
9F,厨房,Office,厨房,2.6,0,0,102.6,2.6512,1,埋込下面ルーバー,Null,94,26,23.8207,16.5, ,減光, , ,　,　,0.95,2000,45321.536,45321.536,33045.408,1.3715
9F,9FEVホール,Office,ロビー,2.4,11,3.4,37.4,1.0822,0.7,ﾀﾞｳﾝﾗｲﾄ,Null,48,12,15.4011,17.9, , , , ,　,　,1,3133,12329.0819,17612.9741,20470.8014,0.60228
9F,廊下,Office,廊下,2.4,0,0,88.6,0.73443,0.5,ﾀﾞｳﾝﾗｲﾄ,Null,48,25,13.544,8, ,減光, , ,　,　,0.95,3133,17429.5056,34859.0112,21673.7431,0.80418
9F,階段室N,Office,廊下,4,3.2,7,22.4,0.54902,0.5,Null,Null,179.2,1,8,8, , , , ,　,　,1,3133,2739.796,5479.5919,5479.5919,0.5
9F,乗降ロビー,Office,ロビー,2.4,2.6,4.3,11.2,0.67512,0.5,Null,Null,123.2,1,11,17.9, , , , ,　,　,1,3133,1883.6097,3767.2195,6130.2935,0.30726
9F,DS,Office,機械室,4,1,7,7,0.21875,0.5,直付富士型,Null,22,2,6.2857,4.9, , , , ,　,　,1,200,42.944,85.888,66.9536,0.6414
9F,機械室1,Office,機械室,4,3.2,7,22.4,0.54902,0.5,直付富士型,Null,48,2,4.2857,4.9, , , , ,　,　,1,200,93.696,187.392,214.2515,0.43732
9F,PS1,Office,機械室,4,1.2,2.8,3.4,0.21,0.5,直付富士型,Null,22,1,6.4706,4.9, , , , ,　,　,1,200,21.472,42.944,32.5203,0.66026
9F,男子便所,Office,便所,2.4,2.8,5.8,16.2,0.78682,0.6,ﾀﾞｳﾝﾗｲﾄ,Null,48,6,17.7778,12,廊下(点滅), , , ,　,　,0.7,3133,3698.7246,6164.5409,5944.3788,0.66975
,,,,,,,,,,流元灯(ｶﾊﾞｰ付）,Null,22,1,1.358,,廊下(点滅), , , ,　,　,0.7,,282.5415,470.9024,,
9F,EPS,Office,電気室,4,6.1,1,6.1,0.21479,0.5,直付富士型,Null,22,2,7.2131,4.9, , , , ,　,　,1,200,42.944,85.888,58.3453,0.73603
9F,アラーム弁室,Office,機械室,4,1.9,1,1.9,0.16379,0.5,直付富士型,Null,22,1,11.5789,4.9, , , , ,　,　,1,200,21.472,42.944,18.1731,1.1815
9F,PS2,Office,機械室,4,1.2,2.8,3.4,0.21,0.5,直付富士型,Null,22,1,6.4706,4.9, , , , ,　,　,1,200,21.472,42.944,32.5203,0.66026
9F,女子便所,Office,便所,2.4,2.8,5.8,16.2,0.78682,0.6,ﾀﾞｳﾝﾗｲﾄ,Null,48,6,17.7778,12,廊下(点滅), , , ,　,　,0.7,3133,3698.7246,6164.5409,5944.3788,0.66975
,,,,,,,,,,流元灯(ｶﾊﾞｰ付）,Null,22,1,1.358,,廊下(点滅), , , ,　,　,0.7,,282.5415,470.9024,,
9F,多目的便所,Office,便所,2.4,2,2,4,0.41667,0.5,ﾀﾞｳﾝﾗｲﾄ,Null,48,2,24,12,廊下(点滅), , , ,　,　,0.7,3133,1027.4235,2054.847,1467.7478,0.86042
,,,,,,,,,,流元灯(ｶﾊﾞｰ付）,Null,22,1,5.5,,廊下(点滅), , , ,　,　,0.7,,235.4512,470.9024,,
9F,湯沸コーナー,Office,湯沸室等,2.4,2.2,3.2,7,0.54321,0.5,直付富士型,Null,48,1,6.8571,6.6,廊下(点滅), , , ,　,　,0.7,1000,163.968,327.936,450.912,0.5303
,,,,,,,,,,流元灯(ｶﾊﾞｰ付）,Null,22,1,3.1429,,廊下(点滅), , , ,　,　,0.7,,75.152,150.304,,
9F,倉庫2,Office,更衣室,2.4,0,0,6.6,0.31827,0.5,直付富士型,Null,95,1,14.3939,6.6, , , , ,　,　,1,3133,1452.4588,2904.9176,1331.9812,1.0904
9F,機械室2,Office,機械室,4,3.6,7,25.2,0.59434,0.5,直付富士型,Null,48,2,3.8095,4.9, , , , ,　,　,1,200,93.696,187.392,241.033,0.38873
9F,階段室S,Office,廊下,4,3.2,7,22.4,0.54902,0.5,Null,Null,179.2,1,8,8, , , , ,　,　,1,3133,2739.796,5479.5919,5479.5919,0.5
PHF,EV機械室,Office,電気室,4,6,8,48,0.85714,0.6,反射笠付,Null,95,8,15.8333,4.9, , , , ,　,　,1,200,890.112,1483.52,459.1104,1.9388
PHF,非常用EV機械室,Office,電気室,4,7.2,4,28.8,0.64286,0.5,Null,Null,141.12,1,4.9,4.9, , , , ,　,　,1,200,137.7331,275.4662,275.4662,NaN
,,,,,,,,,,Null,Null,NaN,NaN,NaN,, , , , ,　,　,1,,NaN,NaN,,
